GHC.006.output.filtered.bam,GHC.017.output.filtered.bam,GHC.022.output.filtered.bam,GHC.025.output.filtered.bam,JHC.001.output.filtered.bam,JHC.005.output.filtered.bam,SGH.003.output.filtered.bam,SGH.006.output.filtered.bam,SGH.007.output.filtered.bam,UHC.020.output.filtered.bam,gene_id
120.30409808828117,157.09520052920183,125.106048829994,140.135515251029,137.28015757557657,159.56614941137312,109.36550854521269,58.191502296345796,160.43821916418995,121.01026310473627,PVP01_0935300
99.83350548163646,123.61244331185185,82.68503227269719,155.16251563954333,117.02570809721281,107.79202646406587,145.22009866135326,68.8402245280246,133.67453417357171,66.08464667755658,PVP01_0702000
0,0,0,0,0,0,0,0,0,0,PVP01_0001160
0,0,0,0,0,0,0,0,0,0,PVP01_0001310
75.26879435366283,71.80893214538582,84.12303283396147,90.33673489374314,105.58569496591477,60.79215665739148,74.23161370778851,17.42518183365623,77.41323938146564,203.47114898089788,PVP01_1249300
23.304982352180122,36.32563283014386,20.851008138332332,41.76108247505727,27.56855623443956,26.7358175875439,32.431287542237705,20.867193060057456,41.15276294256352,15.216859432332106,PVP01_0317800
31.80815158878638,39.48438351102593,22.289008699596632,33.0244543422001,43.13447574095985,21.96156444691106,43.7822381820209,22.588198673258074,42.59167073775805,25.796199799572523,PVP01_1131900
0,0,0,0,0,0,0,0,0,0,PVP01_0002780
92.59006502082373,111.3986073457745,95.62703732407587,109.73204934868606,143.65655833728368,185.559305399263,85.22221670821352,31.08566388843611,122.45105337105439,200.13793215286321,PVP01_1214200
30.54842281299286,77.28409999224809,39.54501543476822,79.67804857165738,65.07679600918726,171.8731130627822,57.65562229731147,21.835258717482805,83.60054290080211,29.129416627607174,PVP01_1449900
4.7239829092257,3.3693340596075463,0.7190002806321494,1.2231279386000038,2.4380355853586004,7.00223793959483,2.7026072951864752,10.218470828378653,1.00723545663617,43.76658617680282,PVP01_1146200
0,0,0,0,0,0,0,0,0,0,PVP01_0002300
58.262455880450304,51.06646934092687,35.950014031607466,69.71829250020022,66.57712560017717,46.681586263965535,53.33145062501311,43.56295458414057,65.18252312231215,33.91185816348298,PVP01_1103600
154.00184284075783,148.25069862273205,135.89105303947622,139.78605012571472,212.4841783239457,131.13281959604865,169.90391195738974,96.8065657425346,193.67698923318355,203.47114898089788,PVP01_0724800
21.73032138243822,15.89904509377311,15.099005893275137,12.056546823342895,17.628872694131417,15.701988106970227,17.47686050887254,18.50081034190661,11.223480802517324,13.043022370570377,PVP01_1239200
5.9837116850192205,4.001084195783961,2.8760011225285975,0.6989302506285736,1.6878707898636465,2.121890284725706,0.9008690983954917,1.2907542099004612,1.151126236155623,3.912906711171113,PVP01_1470800
18.580999442954422,15.583170025684902,7.909003086953643,28.131942587800086,16.31608430201525,26.948006616016468,19.098424885984425,21.727695866657765,14.389077951945287,9.275038130183379,PVP01_1001200
11.967423370038441,13.58262792779292,15.099005893275137,18.871116766971486,13.502966318909172,7.320521482303686,14.053557934969671,9.788219425078498,12.662388597711852,10.144572954888071,PVP01_0930400
1.25972877579352,0.3158750680882075,4.314001683792896,0.1747325626571434,0.750164795494954,1.060945142362853,0.7206952787163934,5.270579690426883,0.28778155903890573,2.0289145909776143,PVP01_0726650
8.50316923660626,1.4740836510783015,10.78500420948224,0,1.875411988737385,5.729103768759407,1.0810429180745902,27.75121551285992,1.4389077951945286,3.7679842403869976,PVP01_1012400
0,0,0,0,0,0,0,0,0,0,PVP01_0006630
11.0226267881933,14.319669753332072,10.06600392885009,10.134488634114318,10.689848335803093,11.246018509046243,13.513036475932376,12.262164994054382,10.072354566361701,9.56488307175161,PVP01_1133100
0,0,0,0,0,0,0,0,0,0,PVP01_0008640
13.22715214583196,2.948167302156603,19.413007577068033,3.6693838158000114,3.5632827786010313,7.00223793959483,2.7026072951864752,24.524329988108764,2.01447091327234,43.911508647586935,PVP01_1414300
13.54208433978034,14.84612820014575,12.22300477074654,14.677535263200046,13.502966318909172,10.927734966337388,17.11651286951434,16.887367579531034,14.820750290503645,5.7968988313646115,PVP01_0804600
34.32760914037342,23.69063010661556,63.99102497626129,7.164035068942879,32.06954500740928,47.21205883514696,23.602770377961882,35.8184293247378,13.381842495309117,372.88551732752865,PVP01_0817600
63.30137098362438,122.5595264182245,63.99102497626129,139.61131756305758,238.7399461662691,142.59102713356745,86.12308580660901,38.93775199866391,95.68736838043615,71.59170056735296,PVP01_1207700
2.51945755158704,0.7370418255391508,2.8760011225285975,0.1747325626571434,0.5626235966212154,1.379228685071709,0.18017381967909835,5.808393944552076,1.7266893542334345,2.4636820033299602,PVP01_1438200
0.62986438789676,0.10529168936273582,0.7190002806321494,0,0,0.10609451423628531,0,0,0,0,PVP01_0200400
0,0,0,0,0,0,0,0,0,0,PVP01_0001340
0,0,0,0,0,0,0,0,0,0,PVP01_0009920
138.88509753123557,240.90738526193957,86.28003367585792,382.66431221914405,303.0665773799614,157.01988106970225,169.00304285899423,29.257095424410455,191.80640909943068,168.11006610957375,PVP01_1031900
34.95747352827018,15.056711578871223,98.50303844660446,13.629139887257185,33.38233339952545,179.1936345450859,13.15268883657418,23.55626433068342,12.5184978181924,1202.5666625665888,PVP01_0210600
9.76289801239978,11.792669208626412,8.628003367585793,13.803872449914328,21.754779069353663,9.654600795501963,10.269907721708606,9.357968021778344,14.53296873146474,5.7968988313646115,PVP01_0902700
1.88959316369028,1.3687919617155657,3.595001403160747,0.873662813285717,0.750164795494954,3.6072134840337005,1.2612167377536885,10.541159380853767,2.158361692791793,2.0289145909776143,PVP01_1101700
5.03891510317408,1.8952504085292448,11.50400449011439,1.9220581892285775,3.188200380853554,2.9706463986159886,3.24312875422377,8.28233951352796,3.3094879289474157,2.7535269448981907,PVP01_1459800
0,0,0,0,0,0,0,0,0,0,PVP01_0004950
31.493219394838,32.21925694499716,20.13200785770018,38.96536147254298,32.819709802904235,15.277610050025086,41.800326165550814,31.408352440911226,40.00163670640789,10.724262838024533,PVP01_0913100
0,0,0,0,0,0,0,0,0,0,PVP01_0003260
20.15566041269632,23.90121348534103,29.479011505918123,29.005605401085806,21.19215547273245,13.58009782224452,20.900163082775407,22.373072971607996,21.008053809840117,8.840270717831034,PVP01_1468300
0,0,0,0,0,0,0,0,0,0,PVP01_0006420
67.7104216989017,59.805679558033944,25.165009822125228,66.3983738097145,104.08536537492486,56.65447060217635,99.09560082350409,24.416767137283728,93.96067902620273,88.98239706144679,PVP01_0601100
28.973761843250962,48.11830203877027,41.702016276664665,29.35507052640009,74.82893835062166,102.48730075225161,33.87267809967049,7.6369624085777295,54.67849621739209,96.08359812986845,PVP01_1218000
7.55837265476112,2.842875612793867,5.033001964425045,2.4462558772000076,4.125906375222247,3.8194025125062714,1.9819120164700819,7.744525259402768,5.036177283180851,8.695348247046917,PVP01_1455800
33.38281255852828,40.74788378337876,23.727009260860928,46.82832679211443,49.88595890041444,51.24365037612581,36.75545921453606,31.408352440911226,41.00887216304407,29.709106510743638,PVP01_1329100
16.37647408531576,6.5280847404896205,6.471002525689345,1.3978605012571472,3.375741579727293,5.19863119757798,4.864693131335655,1.0756285082503845,5.467849621739209,4.4925965943075745,PVP01_1402600
22.67511796428336,16.530795229949526,31.63601234781457,14.153337575228615,14.628213512151602,18.248256448641072,17.65703432855164,43.67051743496561,18.70580133752887,12.898099899786262,PVP01_0622000
24.56471112797364,6.317501361764149,51.04901992488261,1.5725930639142907,10.314765938055617,22.704226046565058,4.504345491977459,29.902472529360686,5.611740401258662,268.2514934213974,PVP01_1120600
17.3212706671609,18.2154622597533,25.88401010275738,22.5405005827715,24.56789705245974,23.022509589273913,16.756165230156146,17.640307535306306,24.749214077345894,22.17313802996964,PVP01_1232800
53.5384729712246,60.542721383573095,86.99903395649008,77.93072294508596,67.32729039567212,72.56864773761916,36.21493775549877,6.991585303627499,61.873035193364736,108.83677555887058,PVP01_1438800
0.31493219394838,0.21058337872547164,0.7190002806321494,0.3494651253142868,0.1875411988737385,0.31828354270885595,0.5405214590372951,4.732765436301691,0.28778155903890573,0.5796898831364612,PVP01_1325100
11.33755898214168,10.845044004361789,23.00800898022878,15.551198076485763,9.564601142560663,11.033829480573672,10.089733902029508,36.78649498216315,10.647917684439513,7.970735893126341,PVP01_1202000
22.990050158231742,14.1090863746066,26.603010383389528,11.35761657271432,17.0662490975102,16.55074422086051,19.999293984379918,43.34782888249049,10.791808463958965,13.767634724490954,PVP01_0829000
14.486880921625481,2.211125476617452,20.13200785770018,1.0483953759428604,1.6878707898636465,4.668158626396553,1.621564377111885,24.20164143563365,2.4461432518306987,7.101201068421649,PVP01_0302300
0,0,0,0,0,0,0,0,0,0,PVP01_0004720
0,0,0,0,0,0,0,0,0,0,PVP01_0009910
11.0226267881933,11.58208582990094,21.57000841896448,10.658686322085748,12.940342722287955,8.59365565313911,6.846605147805737,14.305859159730113,10.504026904920059,26.81065709506133,PVP01_1210200
5.9837116850192205,6.6333764298523565,1.4380005612642988,2.9704535651714377,5.438694767338416,3.0767409128522742,2.7026072951864752,0.968065657425346,5.323958842219756,2.8984494156823057,PVP01_0532400
0,0,0,0,0,0,0,0,0,0,PVP01_0007160
18.580999442954422,20.637171115096223,14.380005612642988,31.626593840942956,24.56789705245974,19.5213906194765,23.242422738603686,14.413422010555152,22.446961605034648,14.057479666059184,PVP01_1428100
21.41538918848984,7.0545431873033,41.702016276664665,6.115639693000019,11.25247193242431,47.10596432091068,5.945736049410246,5.270579690426883,4.172832606064133,345.0604029369785,PVP01_0903600
6.2986438789676,6.738668119215093,6.471002525689345,6.115639693000019,7.314106756075801,6.896143425358545,4.143997852619262,12.799979248179575,6.331194298855926,5.941821302148727,PVP01_0621000
16.06154189136738,12.950877791616506,21.57000841896448,8.911360695514313,11.440013131298048,9.654600795501963,14.233731754648769,21.512570165007688,15.827985747139815,18.984843672719105,PVP01_0836000
4.409050715277321,1.3687919617155657,10.78500420948224,0.5241976879714302,1.3127883921161694,3.0767409128522742,2.8827811148655735,20.544504507582342,1.4389077951945286,4.4925965943075745,PVP01_1138500
11.0226267881933,10.950335693724526,13.661005332010838,14.328070137885758,13.502966318909172,14.959326507316229,13.332862656253278,14.628547712205227,16.54743964473708,10.869185308808648,PVP01_1016200
5.66877949107084,14.003794685243864,3.595001403160747,5.2419768797143025,3.5632827786010313,9.866789823974534,7.567300426522131,1.6134427623755767,6.475085078375379,2.1738370617617293,PVP01_0217400
3.4642541334321804,7.896876702205186,5.033001964425045,9.610290946142888,6.18885956283337,7.108332453831116,9.008690983954917,8.174776662702921,4.892286503661397,3.7679842403869976,PVP01_0530000
254.78014490423942,275.86422613036785,86.28003367585792,616.8059461797162,519.4891208802557,355.5227172057921,377.28397840803194,110.68217349896456,261.3056556073264,132.45913829668137,PVP01_0529100
295.40639792358047,182.57578935498393,263.87310299199885,136.99032912320044,150.97066509335949,145.56167353218345,196.5696372698963,167.47535873458486,252.24053649760089,409.4059799651257,PVP01_1404700
11.0226267881933,12.424419344802827,10.06600392885009,14.153337575228615,13.315425120035433,8.911939195847966,8.287995705238524,6.346208198677268,16.403548865217626,8.695348247046917,PVP01_0504600
0,0,0,0,0,0,0,0,0,0,PVP01_0009790
0.62986438789676,0.631750136176415,2.8760011225285975,0.873662813285717,0.750164795494954,1.060945142362853,0.7206952787163934,6.776459601977422,0.4316723385583586,0.7246123539205764,PVP01_1259900
32.75294817063152,23.058879970439143,30.198011786550275,16.599593452428625,28.50626222880825,24.18954924587305,28.28728968961844,30.440286783485877,27.19535732917659,22.17313802996964,PVP01_0933300
10.70769459424492,4.211667574509433,17.256006735171585,3.6693838158000114,3.375741579727293,8.59365565313911,5.225040770693852,39.79825480526422,6.6189758578948314,6.376588714501073,PVP01_0111400
6.61357607291598,2.1058337872547166,7.190002806321494,2.0967907518857207,3.375741579727293,28.645518843797035,2.3422596558282787,1.1831913590754228,1.7266893542334345,39.418912053279364,PVP01_1471400
11.33755898214168,5.264584468136791,23.727009260860928,2.6209884398571512,6.001318363959632,6.1534818257045485,2.8827811148655735,17.10249328118111,5.467849621739209,34.63647051740356,PVP01_1216000
2.51945755158704,1.8952504085292448,4.314001683792896,1.9220581892285775,1.875411988737385,2.3340793131982767,5.225040770693852,8.497465215178037,3.597269487986322,1.1593797662729224,PVP01_1447500
13.54208433978034,13.58262792779292,6.471002525689345,4.018848941114299,8.251812750444493,6.471765368413404,13.332862656253278,8.927716618478192,4.460614165103038,7.246123539205765,PVP01_0421400
0,0,0,0,0,0,0,0,0,0,PVP01_0736600
86.29142114185612,79.81110053695376,58.2390227312041,95.92817689877172,84.95616308980354,114.7942644036607,94.59125533152663,49.04865997621753,67.7725571536623,238.832231852222,PVP01_0319800
0,0,0,0,0,0,0,0,0,0,PVP01_0010900
2.2045253576386603,2.211125476617452,0.7190002806321494,1.2231279386000038,1.500329590989908,2.9706463986159886,3.24312875422377,4.625202585476653,3.02170636990851,1.3043022370570376,PVP01_0936700
12.91221995188358,22.848296591713673,12.22300477074654,21.49210520682864,17.816413893005155,12.837436222590522,14.774253213686064,19.253750297681883,21.295835368879025,15.506704373900337,PVP01_1466200
49.44435444989566,149.72478227381035,61.834024134364846,84.74529288871454,161.6605134291626,136.01316725091777,63.060836887684424,57.00831093727037,99.86020098650029,45.36073335542809,PVP01_0202600
3.77918632738056,1.789958719166509,5.752002245057195,1.0483953759428604,0.375082397747477,2.8645518843797033,1.8017381967909833,10.218470828378653,0.5755631180778115,3.043371886466421,PVP01_1240200
35.587337916166945,95.28897887327592,24.44600954149308,56.96281542622875,54.5744888722579,69.06752876782174,42.52102144426721,21.942821568307842,64.60696000423434,114.05398450709873,PVP01_0527600
17.3212706671609,37.90500817058489,19.413007577068033,39.48955916051441,46.13513492293967,71.61379710949258,18.197555787588932,20.436941656757305,18.70580133752887,60.142825375407845,PVP01_1245800
126.91767416119714,119.9272341841561,96.34603760470802,165.99593452428624,132.40408640485938,126.57075548388838,110.62672528296639,41.62682326928988,117.12709452883463,127.9665417023738,PVP01_1115500
35.587337916166945,31.903381876908952,20.851008138332332,40.71268709911441,31.31938021191433,28.115046272615608,40.17876178843893,15.596613369630575,35.25324098226595,22.607905442321986,PVP01_1003800
33.69774475247666,49.3818023111231,25.88401010275738,29.35507052640009,54.5744888722579,37.98183609659014,34.773547198065984,15.489050518805536,43.59890619439422,73.76553762911469,PVP01_0711400
17.951135055057662,19.37367084274339,8.628003367585793,12.580744511314325,12.37771912566674,7.9570885677213985,19.63894634502172,5.4857053920769605,14.676859510984192,13.477789782922724,PVP01_0421500
30.23349061904448,39.90555026847688,24.44600954149308,53.46816417308588,45.19742892857098,27.054101130252754,37.115806853894256,36.463806429688034,31.512080714760177,20.144223438992025,PVP01_0503300
12.28235556398682,5.580459536224999,24.44600954149308,3.494651253142868,7.50164795494954,9.76069530973825,10.450081541387704,17.96299608778142,4.604504944622492,31.73802110172125,PVP01_1460700
74.63892996576607,83.91747642210045,51.04901992488261,88.76414182982884,112.71226052311684,88.37673035882567,72.06952787163934,36.356243578862994,85.1833414755161,244.4842082128025,PVP01_0514400
11.0226267881933,3.685209127695754,22.289008699596632,5.067244317057159,7.1265655572020625,7.320521482303686,6.306083688768442,11.616787889104152,3.8850510470252275,37.24507499151763,PVP01_1264900
10.39276240029654,6.738668119215093,5.033001964425045,6.115639693000019,5.438694767338416,4.7742531406328395,6.125909869089344,3.2268855247511534,6.04341273981702,4.782441535875805,PVP01_0410600
3.4642541334321804,2.421708855342924,1.4380005612642988,2.9704535651714377,1.6878707898636465,1.8036067420168502,2.7026072951864752,10.433596530028728,1.00723545663617,1.5941471786252683,PVP01_1029700
148.01813115573862,190.89383281464004,133.73405219757979,231.1711803954007,174.0382325548293,173.67671980479906,183.236774613643,167.3677958837598,196.98647716213097,212.45634216951302,PVP01_0835100
16.37647408531576,23.058879970439143,65.42902553752559,12.930209636628613,4.313447574095985,12.094774622936525,19.819120164700816,16.994930430356074,2.877815590389057,50.14317489130389,PVP01_1029000
4.409050715277321,2.842875612793867,12.94200505137869,1.0483953759428604,1.875411988737385,11.98868010870024,3.24312875422377,15.489050518805536,1.00723545663617,30.578641335448328,PVP01_0513900
21.41538918848984,3.685209127695754,49.611019363618304,0.6989302506285736,23.067567461469835,16.656838735096795,1.8017381967909833,6.453771049502307,11.799043920595135,138.69080454039835,PVP01_1218600
0,0,0,0,0,0,0,0,0,0,PVP01_0004190
3.1493219394838,5.264584468136791,5.752002245057195,1.9220581892285775,3.375741579727293,4.98644216910541,5.585388410052048,5.915956795377114,3.7411602675057747,3.1882943572505367,PVP01_1335900
57.317659298605165,61.38505489847498,73.33802862447924,90.162002331086,65.63941960580847,48.273003977509816,55.49353646116229,88.84691478148176,54.39071465835318,57.53422090129377,PVP01_1450900
5.9837116850192205,5.79104291495047,12.94200505137869,4.543046629085729,3.75082397747477,7.638805025012543,5.945736049410246,10.003345126728576,3.165597149427963,9.999650484103956,PVP01_1252600
0,0,0.7190002806321494,0.1747325626571434,0.750164795494954,0.9548506281265678,0.18017381967909835,0,0.4316723385583586,0,PVP01_0400800
19.84072821874794,19.37367084274339,13.661005332010838,26.384616961228655,13.69050751778291,15.1715155357888,15.855296131760655,17.532744684481266,17.6985658808927,25.796199799572523,PVP01_1337600
0,0,0,0,0,0,0,0,0,0,PVP01_0010300
0,0,0,0,0,0,0,0,0,0,PVP01_0010830
10.39276240029654,12.950877791616506,12.94200505137869,11.008151447400035,11.25247193242431,12.519152679881667,14.594079394006966,16.349553325405843,10.504026904920059,4.4925965943075745,PVP01_0116400
22.0452535763866,8.844501906469809,19.413007577068033,3.1451861278285813,13.127883921161695,40.63419895249727,6.666431328126639,19.468875999331956,9.209009889244983,183.47184801268997,PVP01_1028600
0,0,0,0,0,0,0,0,0,0,PVP01_0000790
47.554761286205384,31.48221511945801,51.76802020551476,22.5405005827715,39.57119296235882,27.16019564448904,32.07093990287951,37.64699778876346,40.14552748592735,66.22956914834069,PVP01_1133300
26.13937209771554,24.00650517470377,17.975007015803733,38.44116378457155,15.378378307646557,18.672634505586213,32.6114613619168,32.05372954586146,21.295835368879025,9.56488307175161,PVP01_0911700
93.21992940872049,26.638797408772163,146.67605724895847,16.075395764457195,35.070204189389095,78.19165699214227,28.467463509297538,58.299065147170836,43.74279697391367,538.6768239045566,PVP01_1440800
68.65521828074684,82.0222260135712,84.84203311459363,86.31788595262884,73.89123235625297,97.5008585831462,66.1237918222291,79.59650961052844,72.6648436573237,134.6329753584431,PVP01_0829700
0.94479658184514,0.21058337872547164,5.752002245057195,0.5241976879714302,0.5626235966212154,1.2731341708354238,1.621564377111885,3.5495740772262687,0.4316723385583586,0.8695348247046918,PVP01_1309500
0,0,0,0,0,0,0,0,0,0,PVP01_0004410
7.55837265476112,4.316959263872168,10.78500420948224,2.4462558772000076,1.6878707898636465,3.9254970267425566,3.24312875422377,19.576438850156997,2.5900340313501515,4.347674123523459,PVP01_0806700
18.580999442954422,25.375297136419334,38.107014873503914,22.71523314542864,28.318721029934512,30.449125585813885,27.56659441090205,23.018450076558228,30.64873603764346,78.40305669420637,PVP01_0704900
20.78552480059308,20.95304618318443,15.818006173907285,18.346919079000056,12.37771912566674,24.507832788581908,22.161379820529095,28.073904065335032,14.245187172425833,34.20170310505121,PVP01_0505600
26.13937209771554,43.8013427748981,23.727009260860928,82.47376957417168,53.44924167901547,39.99763186707956,27.746768230581146,26.89071270625961,25.756449533982064,23.47744026702668,PVP01_1235100
43.46064276487644,36.00975776205565,32.35501262844672,37.74223353394297,56.637442059869024,43.71093986534955,49.18745277239385,26.13777275048434,53.09569764267811,35.940772754460596,PVP01_0106000
35.587337916166945,51.80351116646602,25.165009822125228,90.51146745640028,63.76400761707109,52.19850100425237,56.934927018595076,19.146187446856842,51.369008288444675,13.767634724490954,PVP01_1262700
12.5972877579352,5.580459536224999,16.537006454539437,2.4462558772000076,6.376400761707108,7.744899539248828,8.468169524917622,10.218470828378653,11.223480802517324,21.738370617617296,PVP01_0919000
44.72037154066996,33.693340596075465,38.826015154136066,31.45186127828581,30.944297814166852,41.58904958062384,37.65632831293156,16.887367579531034,55.973513233067166,41.157981702688744,PVP01_1406800
5.9837116850192205,3.4746257489702823,9.347003648217942,2.6209884398571512,2.2504943864848617,4.98644216910541,4.864693131335655,17.21005613200615,5.755631180778114,3.7679842403869976,PVP01_1017000
0,0,0,0,0,0,0,0,0,0,PVP01_0003100
18.580999442954422,18.11017057039056,2.8760011225285975,28.481407713114375,16.878707898636463,16.126366163915367,12.792341197215983,7.852088110227807,16.97911198329544,7.246123539205765,PVP01_1001000
76.21359093550797,152.77824126532968,60.39602357310055,130.5252243048861,127.90309763188965,139.08990816377005,78.91613301944507,34.95792651813749,122.59494415057384,185.93553001601992,PVP01_1241500
22.990050158231742,29.902839779016972,7.190002806321494,46.65359422945729,59.07547764522762,42.11952215180527,42.52102144426721,12.262164994054382,37.26771189553829,12.753177429002147,PVP01_0419400
12.5972877579352,31.692798498183482,10.06600392885009,55.21548979965731,39.00856936573761,44.665790493476116,15.494948492402457,14.090733458080036,15.827985747139815,76.37414210322876,PVP01_0402200
7.2434404608127405,11.266210761812733,11.50400449011439,19.919512142914346,7.50164795494954,30.661314614286454,10.630255361066803,20.436941656757305,11.511262361556229,56.51976360580497,PVP01_1260100
7.8733048487095,1.789958719166509,12.22300477074654,1.0483953759428604,1.875411988737385,4.98644216910541,1.2612167377536885,22.373072971607996,2.4461432518306987,2.6086044741140753,PVP01_1129100
0,0,0,0,0,0,0,0,0,0,PVP01_0001460
20.4705926066447,13.266752859704713,32.35501262844672,10.483953759428605,7.1265655572020625,15.489799078497656,13.513036475932376,63.56964483759772,13.669624054348022,13.332867312138607,PVP01_0835900
122.8235556398682,116.87377519263676,92.03203592091512,178.40194647294342,139.90573435980892,107.79202646406587,118.73454716852581,42.917577479190335,120.2926916782626,112.45983732847347,PVP01_0410300
4.7239829092257,2.316417165980188,5.752002245057195,0.3494651253142868,1.500329590989908,2.8645518843797033,2.8827811148655735,3.7646997788763454,2.01447091327234,6.231666243716957,PVP01_1406600
1.5746609697419,3.4746257489702823,5.033001964425045,5.416709442371445,3.5632827786010313,2.758457370143418,8.287995705238524,9.142842320128267,2.302252472311246,2.3187595325458448,PVP01_0831400
175.10229983529928,256.17468021953624,205.63408026079472,209.85380775122923,300.44100059572907,324.3309300203242,205.7585020735303,148.43673413855305,300.44394763661757,424.6228393974578,PVP01_1232400
9.76289801239978,4.632834331960376,8.628003367585793,2.9704535651714377,4.125906375222247,3.9254970267425566,4.684519311656557,15.811739071280652,6.762866637414285,10.579340367240416,PVP01_0914100
0,0,0,0,0,0,0,0,0,0,PVP01_0008680
18.8959316369028,63.06972192827876,36.66901431223962,91.73459539500028,71.26565557202062,55.06305288863208,61.07892487121434,33.12935805411184,41.58443528112188,19.564533555855565,PVP01_0309100
11.33755898214168,24.322380242791976,7.909003086953643,21.841570332142926,17.816413893005155,13.686192336480806,16.756165230156146,15.273924817155459,19.137473676087232,8.115658363910457,PVP01_0512900
305.4842281299286,374.7331224419768,224.32808755723062,502.5308502019444,501.29762458950296,462.2537985274951,313.14209860227294,67.87215887059925,330.3732297766638,474.04140193484113,PVP01_1436000
9.4479658184514,21.1636295619099,11.50400449011439,22.01630289480007,21.19215547273245,18.56653999134993,14.053557934969671,15.273924817155459,12.230716259153494,5.941821302148727,PVP01_0209300
125.65794538540362,127.82411088636128,112.88304405924745,272.40806518248655,153.40870067871808,179.29972905932217,138.01314587418932,57.76125089304564,124.89719662288509,143.47324607627414,PVP01_0826500
0,0,0,0,0,0,0,0,0,0,PVP01_0004620
8.18823704265788,4.106375885146697,19.413007577068033,7.68823275691431,7.876730352697017,7.320521482303686,5.765562229731147,12.262164994054382,5.323958842219756,55.79515125188439,PVP01_1318400
